2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-convert-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-environment-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-filesystem-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-heap-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-locale-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-math-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-multibyte-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-private-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-process-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-runtime-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-stdio-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-string-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-time-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\api-ms-win-crt-utility-l1-1-0.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: lib\net45\chrome_100_percent.pak.diff exists unchanged, skipping
2022-08-09 17:18:42> DeltaPackageBuilder: lib\net45\chrome_200_percent.pak.diff exists unchanged, skipping
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\d3dcompiler_47.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\ffmpeg.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: lib\net45\icudtl.dat.diff exists unchanged, skipping
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\libEGL.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\libGLESv2.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: lib\net45\LICENSE.diff exists unchanged, skipping
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\msvcp140.dll.diff
2022-08-09 17:18:42> DeltaPackageBuilder: lib\net45\resources.pak.diff exists unchanged, skipping
2022-08-09 17:18:42> DeltaPackageBuilder: lib\net45\snapshot_blob.bin.diff exists unchanged, skipping
2022-08-09 17:18:42> DeltaPackageBuilder: Applying MSDiff to lib\net45\Squirrel.exe.diff
2022-08-09 17:18:42> DeltaPackageBuilder: Applying BSDiff to lib\net45\Teams.exe.bsdiff
2022-08-09 17:18:46> DeltaPackageBuilder: Applying MSDiff to lib\net45\ucrtbase.dll.diff
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\v8_context_snapshot.bin.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\vccorlib140.dll.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\vcomp140.dll.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\vcruntime140.dll.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\vcruntime140_1.dll.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\vulkan-1.dll.diff
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\am.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\ar.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\bg.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\bn.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\ca.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\cs.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\da.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\de.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\el.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\en-GB.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\en-US.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\es-419.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\es.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\et.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\fa.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\fi.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\fil.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\fr.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\gu.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\he.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\hi.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\hr.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\hu.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\id.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\it.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\ja.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\kn.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\ko.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\lt.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\lv.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\ml.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\mr.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\ms.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\nb.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\nl.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\pl.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\pt-BR.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\pt-PT.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\ro.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\ru.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\sk.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\sl.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\sr.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\sv.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\sw.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\ta.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\te.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\th.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\tr.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\uk.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\vi.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\zh-CN.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\locales\zh-TW.pak.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.diff
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\resources\Resources.pri.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\resources\ThirdPartyNotice.txt.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\resources\Update.VisualElementsManifest.xml.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\@microsoft\electron-windows-interactive-notifications\build\Release\InteractiveNotifications.dll.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\@microsoft\electron-windows-interactive-notifications\build\Release\notifications_bindings.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\@microsoft\fasttext-languagedetector\build\Release\fastText-languagedetector.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\resources\app.asar.unpacked\node_modules\@microsoft\fasttext-languagedetector\models\lid.176.ftz.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\@msteams\electron-modules-package-utils\build\Release\package-utils.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\@msteams\node-locale-info-provider\build\Release\node-locale-info-provider.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\@skype\call-manager\build\Release\call_manager.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\adal34-win\build\Release\adal-win.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\adal34-win\build\Release\adal.dll.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\edge-elo-api\build\Release\edge-elo-api.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\keyboard-layout\build\Release\keyboard-layout-manager.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\keytar4\build\Release\keytar.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\media-hid\build\Release\media-hid.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\modern-osutils\build\Release\modern-osutils.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\msft-wam\build\Release\wam.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\native-utils\build\Release\native-utils.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\office-int-win\build\Release\office-int-win.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\oneauth\lib\oneauth.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\registry-utils\build\Release\registry-utils.node.diff
2022-08-09 17:18:47> DeltaPackageBuilder: lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\cm.slim.diff exists unchanged, skipping
2022-08-09 17:18:47> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\onnxruntime.dll.diff
2022-08-09 17:18:48> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\platform.node.diff
2022-08-09 17:18:48> DeltaPackageBuilder: lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\psm.slim.diff exists unchanged, skipping
2022-08-09 17:18:48> DeltaPackageBuilder: lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\qm.slim.diff exists unchanged, skipping
2022-08-09 17:18:48> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\rtmbwe.dll.diff
2022-08-09 17:18:48> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\RtmCodecs.dll.diff
2022-08-09 17:18:48> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\RtmControl.dll.diff
2022-08-09 17:18:48> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\RtmMediaManager.dll.diff
2022-08-09 17:18:48> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\RtmPal.dll.diff
2022-08-09 17:18:48> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\RTMPLTFM.dll.diff
2022-08-09 17:18:48> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\sharing-indicator.node.diff
2022-08-09 17:18:48> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\skypert.dll.diff
2022-08-09 17:18:48> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\slimcore.node.diff
2022-08-09 17:18:49> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\ssScreenVVS2.dll.diff
2022-08-09 17:18:49> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\app.asar.unpacked\node_modules\slimcore\bin\trouter-client.node.diff
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\12x12-available.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\12x12-away.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\12x12-busy.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\12x12-dnd.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\12x12-reset.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\20x20-available.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\20x20-away.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\20x20-busy.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\20x20-dnd.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Badge_1.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Badge_2.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Badge_3.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Badge_4.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Badge_5.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Badge_6.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Badge_7.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Badge_8.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Badge_9.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Badge_9plus.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\blueberryTaskbar.ico.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\dlp_user_profile.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Error-Systray16x16@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Error-Taskbar@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\favicon.ico.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\favicon.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\favicon_white.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\MicrosoftTeams-static.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-Activity-Systray16x16@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-Available-Systray16x16@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-Available-Taskbar@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-Away-Systray16x16@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-Away-Taskbar@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-Busy-Systray16x16@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-Busy-Taskbar@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-DnD-Systray16x16@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-DND-Taskbar@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-NoActivity-Systray16x16@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-Offline-Systray16x16@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-Offline-Taskbar@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-OffShift-Systray16x16@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-OffShift-Taskbar@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-OnShift-Systray16x16@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Presence-OnShift-Taskbar@2x.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\send.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Taskbar.ico.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: lib\net45\resources\assets\Taskbar.png.diff exists unchanged, skipping
2022-08-09 17:18:49> DeltaPackageBuilder: Applying MSDiff to lib\net45\resources\assets\TeamsIconSet.dll.diff
